id,role,description,company,location,Stipend,Duration,Skills,Perks
5f9fc22efb43357b9094a2e3,Marketing,"The Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Office, MS-Excel, Certificate, Letter of recommendation, 5 days a week.",Webscale Networks,"[""Bangalore"", ""560001""]",7000 /month +  Incentives,2 Months,"[""MS-Office"", ""MS-Excel"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc22ffb43357b9094a2e4,Big Data Development And Testing,"The Big Data Development And Testing Intern will provide essential support and hands-on experience in the related field involving the following skills: Python, Certificate, Letter of recommendation.",Blismos Solutions Private Limited,"[""Bangalore"", ""560001""]",5000 /month,3 Months,"[""Python"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc22ffb43357b9094a2e5,Digital Marketing,"The Digital Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Search Engine Marketing (SEM), Digital Marketing, Search Engine Optimization (SEO), Certificate, Letter of recommendation, Flexible work hours, 5 days a week.",Yo Doozy,"[""Bangalore"", ""560001""]",5000 /month,3 Months,"[""Social Media Marketing"", ""Search Engine Marketing (SEM)"", ""Digital Marketing"", ""Search Engine Optimization (SEO)"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc230fb43357b9094a2e6,Finance,"The Finance Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Office, Tally, English Proficiency (Spoken), Certificate, Informal dress code.",ShoppRe,"[""Bangalore"", ""560001""]",10000 /month,6 Months,"[""MS-Office"", ""Tally"", ""English Proficiency (Spoken)"", ""Certificate""]",Internship; Certificate
5f9fc237fb43357b9094a2e9,Marketing,"The Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Search Engine Marketing (SEM), Digital Marketing, Facebook Marketing, Email Marketing, Instagram Marketing, Certificate, Flexible work hours.",Vent For You,"[""Delhi"", ""110001""]",2000 /month,1 Month,"[""Search Engine Marketing (SEM)"", ""Digital Marketing"", ""Facebook Marketing"", ""Email Marketing"", ""Instagram Marketing"", ""Certificate""]",Internship; Certificate
5f9fc237fb43357b9094a2ea,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Email Marketing, MS-Excel, English Proficiency (Spoken), Certificate, Letter of recommendation, Flexible work hours, Informal dress code, 5 days a week, Free snacks & beverages, Job offer.",Digi Upaay,"[""Bangalore"", ""560001""]",5000 /month,6 Months,"[""Email Marketing"", ""MS-Excel"", ""English Proficiency (Spoken)"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc238fb43357b9094a2eb,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: English Proficiency (Spoken), English Proficiency (Written), Certificate, Letter of recommendation, Flexible work hours, Informal dress code, Job offer.",American Institute Of Big Data Professionals,"[""Bangalore"", ""560001""]",3000-5000 /month,2 Months,"[""English Proficiency (Spoken)"", ""English Proficiency (Written)"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc239fb43357b9094a2ec,Counseling,"The Counseling Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Flexible work hours.",Brainstorm Consulting,"[""Bangalore"", ""560001""]",10000-15000 /month,6 Months,"[""Certificate""]",Internship; Certificate
5f9fc23afb43357b9094a2ed,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Office, English Proficiency (Spoken), English Proficiency (Written), Certificate, Letter of recommendation, Informal dress code, 5 days a week, Job offer.",The Majesstine Sports,"[""Bangalore"", ""560001""]",9500 /month,3 Months,"[""MS-Office"", ""English Proficiency (Spoken)"", ""English Proficiency (Written)"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc23afb43357b9094a2ee,Operations,"The Operations Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Excel, Kannada, Client Relationship, English Proficiency (Spoken), Letter of recommendation.",Carfin Automobile Financial Services,"[""Bangalore"", ""560001""]",12000 /month,6 Months,"[""MS-Excel"", ""Kannada"", ""Client Relationship"", ""English Proficiency (Spoken)"", ""Letter of recommendation""]",Internship
5f9fc23bfb43357b9094a2ef,Test Ops Engineering,"The Test Ops Engineering Intern will provide essential support and hands-on experience in the related field involving the following skills: Python, C++ Programming, Certificate, 5 days a week.",Flux,"[""Bangalore"", ""560001""]",5000 /month,6 Months,"[""Python"", ""C++ Programming"", ""Certificate""]",Internship; Certificate
5f9fc23cfb43357b9094a2f0,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Digital Marketing, Salesforce, Certificate, Letter of recommendation, Job offer.",Farid Consultants,"[""Bangalore"", ""560001""]",12000 /month +  Incentives,2 Months,"[""Digital Marketing"", ""Salesforce"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc23dfb43357b9094a2f1,Cloud Engineering,The Cloud Engineering Intern will provide essential support and hands-on experience in the related field involving the following skills: 5 days a week.,Axcess.io,"[""Bangalore"", ""560001""]",17500 /month,6 Months,[],Internship
5f9fc23efb43357b9094a2f2,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), Kannada Proficiency (Spoken), Certificate, Letter of recommendation, Flexible work hours, Informal dress code.",INLINE-4 AUTOMOTIVE,"[""Bangalore"", ""560001""]",3000 /month,2 Months,"[""English Proficiency (Spoken)"", ""English Proficiency (Written)"", ""Hindi Proficiency (Spoken)"", ""Kannada Proficiency (Spoken)"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc23ffb43357b9094a2f3,Marketing,"The Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Flexible work hours, 5 days a week, Free snacks & beverages.",I Cap Financial Services,"[""Bangalore"", ""560001""]",5000-10000 /month,2 Months,"[""Certificate""]",Internship; Certificate
5f9fc23ffb43357b9094a2f4,Content Writing,"The Content Writing Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, 5 days a week.",Hana E Solutions,"[""Bangalore"", ""560001""]",5000-7000 /month,2 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc240fb43357b9094a2f5,Graphic Design,"The Graphic Design Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Informal dress code.",Yantraloop Solutions Private Limited,"[""Bangalore"", ""560001""]",4000 /month,2 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc241fb43357b9094a2f6,Campus Ambassador,"The Campus Ambassador Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, MS-PowerPoint, Certificate, Letter of recommendation, Flexible work hours.",CollegeBol,"[""Ahmedabad"", ""380001""]",Performance Based,2 Months,"[""Social Media Marketing"", ""MS-PowerPoint"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc242fb43357b9094a2f7,Business Development (Sales),The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate.,SJR Primecorp,"[""Bangalore"", ""560001""]",15000-20000 /month,6 Months,"[""Certificate""]",Internship; Certificate
5f9fc242fb43357b9094a2f8,Graphic Design,"The Graphic Design Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Photoshop, Adobe Illustrator, Adobe Premiere Pro, Adobe Creative Suite, Adobe After Effects.",PagarBook,"[""Bangalore"", ""560001""]",15000-20000 /month,3 Months,"[""Adobe Photoshop"", ""Adobe Illustrator"", ""Adobe Premiere Pro"", ""Adobe Creative Suite"", ""Adobe After Effects""]",Internship
5f9fc243fb43357b9094a2f9,Operations,"The Operations Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, Job offer.",HTH Technolabs Private Limited,"[""Bangalore"", ""560001""]",8000 /month,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc244fb43357b9094a2fa,Graphic Design,"The Graphic Design Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Photoshop, Adobe Illustrator, Adobe After Effects, Adobe Photoshop Lightroom CC, Certificate, Letter of recommendation, Job offer.",Hotkhana.com,"[""Bangalore"", ""560001""]",7500 /month,6 Months,"[""Adobe Photoshop"", ""Adobe Illustrator"", ""Adobe After Effects"", ""Adobe Photoshop Lightroom CC"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc245fb43357b9094a2fb,Content Writing,"The Content Writing Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Office, MS-Word, Certificate, Letter of recommendation, Flexible work hours, Informal dress code, 5 days a week, Free snacks & beverages.",Atcompliance,"[""Bangalore"", ""560001""]",10000 /month,6 Months,"[""MS-Office"", ""MS-Word"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc246fb43357b9094a2fc,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Flexible work hours, Informal dress code, 5 days a week, Free snacks & beverages.",Datawrkz Business Solutions Private Limited,"[""Bangalore"", ""560001""]",20000 /month,3 Months,"[""Certificate""]",Internship; Certificate
